"タイトル","説明","品物番号","定価",
"スパイク取付型　LED（電球色）　エクステリアスポットライト　ビーム角24度・集光タイプ　LEDフラットランプ交換型・防雨型　パネル付型　110Vダイクール電球60形1灯器具相当","LEDフラットランプφ70　ゆらぎ点灯（ホタルタイプ） 1灯（口金GX53-1）　<br>色温度：2700 K　<br>光源寿命40000時間（光束維持率70％）<br>質量：1.4 kg<br>器具光束：395 lm　<br>電圧：100 V　<br>消費電力：4 W　<br>消費効率：98.7 lm/W<br>【アルミダイカスト】オフブラック<br>【アクリルパネル】透明<br>スパイク取付型、ビーム角24度・集光タイプ<br>Ra83<br>スパイク付<br>キャブタイヤケーブル5m付<br>電源プラグ付<br>集光タイプ（ビーム角24度）<br>照射方向可動型<br>二重絶縁型<br>可動範囲上下120度<br>60形ダイクール電球1灯器具相当<br>常時ゆらぎ点灯<br>※消費電力、入力電流、光束は最大時の値です。<br>入力電流（100V時）：0.07 A<br>ランプは口金GX53-1、外径70mmまで取付可能<br>調光操作不可<br>冠水するおそれのあるところへは設置不可<br>ゆらぎの点灯パターンの変更はできません。 点灯時の明るさは常に変化し、固定することはできません。<br>","XLGE0701 CM1","38900",
"スパイク取付型　LED（電球色）　エクステリアスポットライト　ビーム角24度・集光タイプ　LEDフラットランプ交換型・防雨型　パネル付型　110Vダイクール電球60形1灯器具相当","LEDフラットランプφ70　ゆらぎ点灯（ホタルタイプ） 1灯（口金GX53-1）　<br>色温度：2700 K　<br>光源寿命40000時間（光束維持率70％）<br>質量：1.4 kg<br>器具光束：395 lm　<br>電圧：100 V　<br>消費電力：4 W　<br>消費効率：98.7 lm/W<br>【アルミダイカスト】オフブラック<br>【アクリルパネル】透明<br>スパイク取付型、ビーム角24度・集光タイプ<br>Ra83<br>スパイク付<br>キャブタイヤケーブル5m付<br>電源プラグなし（ケーブルグランド同梱）<br>集光タイプ（ビーム角24度）<br>照射方向可動型<br>二重絶縁型<br>可動範囲上下120度<br>60形ダイクール電球1灯器具相当<br>常時ゆらぎ点灯<br>※消費電力、入力電流、光束は最大時の値です。<br>入力電流（100V時）：0.07 A<br>ランプは口金GX53-1、外径70mmまで取付可能<br>調光操作不可<br>冠水するおそれのあるところへは設置不可<br>ゆらぎの点灯パターンの変更はできません。 点灯時の明るさは常に変化し、固定することはできません。<br>","XLGE0751 CM1","38900",
"スパイク取付型　LED（電球色）　エクステリアスポットライト　ビーム角24度・集光タイプ　LEDフラットランプ交換型・防雨型　パネル付型　110Vダイクール電球60形1灯器具相当","LEDフラットランプφ70　ゆらぎ点灯（ホタルタイプ） 1灯（口金GX53-1）　<br>色温度：2700 K　<br>光源寿命40000時間（光束維持率70％）<br>質量：1.4 kg<br>器具光束：395 lm　<br>電圧：100 V　<br>消費電力：4 W　<br>消費効率：98.7 lm/W<br>【アルミダイカスト】シルバーメタリック<br>【アクリルパネル】透明<br>スパイク取付型、ビーム角24度・集光タイプ<br>Ra83<br>スパイク付<br>キャブタイヤケーブル5m付<br>電源プラグ付<br>集光タイプ（ビーム角24度）<br>照射方向可動型<br>二重絶縁型<br>可動範囲上下120度<br>60形ダイクール電球1灯器具相当<br>常時ゆらぎ点灯<br>※消費電力、入力電流、光束は最大時の値です。<br>入力電流（100V時）：0.07 A<br>ランプは口金GX53-1、外径70mmまで取付可能<br>調光操作不可<br>冠水するおそれのあるところへは設置不可<br>ゆらぎの点灯パターンの変更はできません。 点灯時の明るさは常に変化し、固定することはできません。<br>","XLGE0703 CM1","38900",
"スパイク取付型　LED（電球色）　エクステリアスポットライト　ビーム角24度・集光タイプ　LEDフラットランプ交換型・防雨型　パネル付型　110Vダイクール電球60形1灯器具相当","LEDフラットランプφ70　ゆらぎ点灯（ホタルタイプ） 1灯（口金GX53-1）　<br>色温度：2700 K　<br>光源寿命40000時間（光束維持率70％）<br>質量：1.4 kg<br>器具光束：395 lm　<br>電圧：100 V　<br>消費電力：4 W　<br>消費効率：98.7 lm/W<br>【アルミダイカスト】シルバーメタリック<br>【アクリルパネル】透明<br>スパイク取付型、ビーム角24度・集光タイプ<br>Ra83<br>スパイク付<br>キャブタイヤケーブル5m付<br>電源プラグなし（ケーブルグランド同梱）<br>集光タイプ（ビーム角24度）<br>照射方向可動型<br>二重絶縁型<br>可動範囲上下120度<br>60形ダイクール電球1灯器具相当<br>常時ゆらぎ点灯<br>※消費電力、入力電流、光束は最大時の値です。<br>入力電流（100V時）：0.07 A<br>ランプは口金GX53-1、外径70mmまで取付可能<br>調光操作不可<br>冠水するおそれのあるところへは設置不可<br>ゆらぎの点灯パターンの変更はできません。 点灯時の明るさは常に変化し、固定することはできません。<br>","XLGE0753 CM1","38900",
"天井直付型・壁直付型　LED（電球色）　エクステリアスポットライト　拡散タイプ　LEDフラットランプ交換型・防雨型　パネル付型　白熱電球60形1灯器具相当","LEDフラットランプφ70　タイマー調光　クラス500 1灯（口金GX53-1）　<br>色温度：2700 K　<br>光源寿命40000時間（光束維持率70％）<br>質量：1.3 kg<br>器具光束：360 lm　<br>電圧：100 V　<br>消費電力：5.2 W　<br>消費効率：69.2 lm/W<br>【アルミダイカスト】オフブラック<br>【アクリルパネル】透明<br>天井直付型・壁直付型、拡散タイプ<br>Ra83<br>照射方向可動型<br>可動範囲上下110度<br>回転方向330度<br>60形電球1灯器具相当<br>点灯から6.5時間後に30％の明るさに自動切替<br>壁面・天井面取付専用<br>全灯時：360 lm、調光時：105 lm<br>※消費電力、入力電流、固有エネルギー消費効率は全灯時の値です。全灯時と調光時で性能値が変化します。<br>入力電流（100V時）：0.09 A<br>ランプは口金GX53-1、外径70mmまで取付可能<br>調光操作不可<br>写真方向以外取り付け不可<br>","XLGE1001 CT1","30900",
"天井直付型・壁直付型　LED（電球色）　エクステリアスポットライト　拡散タイプ　LEDフラットランプ交換型・防雨型　パネル付型　白熱電球60形1灯器具相当","LEDフラットランプφ70　タイマー調光　クラス500 1灯（口金GX53-1）　<br>色温度：2700 K　<br>光源寿命40000時間（光束維持率70％）<br>質量：1.3 kg<br>器具光束：360 lm　<br>電圧：100 V　<br>消費電力：5.2 W　<br>消費効率：69.2 lm/W<br>【アルミダイカスト】シルバーメタリック<br>【アクリルパネル】透明<br>天井直付型・壁直付型、拡散タイプ<br>Ra83<br>照射方向可動型<br>可動範囲上下110度<br>回転方向330度<br>60形電球1灯器具相当<br>点灯から6.5時間後に30％の明るさに自動切替<br>壁面・天井面取付専用<br>全灯時：360 lm、調光時：105 lm<br>※消費電力、入力電流、固有エネルギー消費効率は全灯時の値です。全灯時と調光時で性能値が変化します。<br>入力電流（100V時）：0.09 A<br>ランプは口金GX53-1、外径70mmまで取付可能<br>調光操作不可<br>写真方向以外取り付け不可<br>","XLGE1004 CT1","30900",
"天井直付型・壁直付型　LED（電球色）　エクステリアスポットライト　拡散タイプ　LEDフラットランプ交換型・防雨型　パネル付型　白熱電球60形1灯器具相当","LEDフラットランプφ70　タイマー調光　クラス500 1灯（口金GX53-1）　<br>色温度：2700 K　<br>光源寿命40000時間（光束維持率70％）<br>質量：1.3 kg<br>器具光束：360 lm　<br>電圧：100 V　<br>消費電力：5.2 W　<br>消費効率：69.2 lm/W<br>【アルミダイカスト】プラチナメタリック<br>【アクリルパネル】透明<br>天井直付型・壁直付型、拡散タイプ<br>Ra83<br>照射方向可動型<br>可動範囲上下110度<br>回転方向330度<br>60形電球1灯器具相当<br>点灯から6.5時間後に30％の明るさに自動切替<br>壁面・天井面取付専用<br>全灯時：360 lm、調光時：105 lm<br>※消費電力、入力電流、固有エネルギー消費効率は全灯時の値です。全灯時と調光時で性能値が変化します。<br>入力電流（100V時）：0.09 A<br>ランプは口金GX53-1、外径70mmまで取付可能<br>調光操作不可<br>写真方向以外取り付け不可<br>","XLGE1007 CT1","30900",
"天井直付型・壁直付型　LED（電球色）　エクステリアスポットライト　拡散タイプ　LEDフラットランプ交換型・防雨型　パネル付型　白熱電球60形1灯器具相当","LEDフラットランプφ70　タイマー調光　クラス500 1灯（口金GX53-1）　<br>色温度：2700 K　<br>光源寿命40000時間（光束維持率70％）<br>質量：1.3 kg<br>器具光束：360 lm　<br>電圧：100 V　<br>消費電力：5.2 W　<br>消費効率：69.2 lm/W<br>【アルミダイカスト】ホワイト<br>【アクリルパネル】透明<br>天井直付型・壁直付型、拡散タイプ<br>Ra83<br>照射方向可動型<br>可動範囲上下110度<br>回転方向330度<br>60形電球1灯器具相当<br>点灯から6.5時間後に30％の明るさに自動切替<br>壁面・天井面取付専用<br>全灯時：360 lm、調光時：105 lm<br>※消費電力、入力電流、固有エネルギー消費効率は全灯時の値です。全灯時と調光時で性能値が変化します。<br>入力電流（100V時）：0.09 A<br>ランプは口金GX53-1、外径70mmまで取付可能<br>調光操作不可<br>写真方向以外取り付け不可<br>","XLGE1010 CT1","30900",
"天井直付型・壁直付型　LED（電球色）　エクステリアスポットライト　拡散タイプ　LEDフラットランプ交換型・防雨型　パネル付型　白熱電球80形1灯器具相当","LEDフラットランプφ70　タイマー調光　クラス700 1灯（口金GX53-1）　<br>色温度：2700 K　<br>光源寿命40000時間（光束維持率70％）<br>質量：1.3 kg<br>器具光束：490 lm　<br>電圧：100 V　<br>消費電力：7.4 W　<br>消費効率：66.2 lm/W<br>【アルミダイカスト】オフブラック<br>【アクリルパネル】透明<br>天井直付型・壁直付型、拡散タイプ<br>Ra83<br>照射方向可動型<br>可動範囲上下110度<br>回転方向330度<br>80形電球1灯器具相当<br>点灯から6.5時間後に30％の明るさに自動切替<br>壁面・天井面取付専用<br>全灯時：490 lm、調光時：145 lm<br>※消費電力、入力電流、固有エネルギー消費効率は全灯時の値です。全灯時と調光時で性能値が変化します。<br>入力電流（100V時）：0.12 A<br>ランプは口金GX53-1、外径70mmまで取付可能<br>調光操作不可<br>写真方向以外取り付け不可<br>","XLGE1101 CT1","33100",
"天井直付型・壁直付型　LED（昼白色）　エクステリアスポットライト　拡散タイプ　LEDフラットランプ交換型・防雨型　パネル付型　白熱電球80形1灯器具相当","LEDフラットランプφ70　タイマー調光　クラス700 1灯（口金GX53-1）　<br>色温度：5000 K　<br>光源寿命40000時間（光束維持率70％）<br>質量：1.3 kg<br>器具光束：490 lm　<br>電圧：100 V　<br>消費電力：7.4 W　<br>消費効率：66.2 lm/W<br>【アルミダイカスト】オフブラック<br>【アクリルパネル】透明<br>天井直付型・壁直付型、拡散タイプ<br>Ra83<br>照射方向可動型<br>可動範囲上下110度<br>回転方向330度<br>80形電球1灯器具相当<br>点灯から6.5時間後に30％の明るさに自動切替<br>壁面・天井面取付専用<br>全灯時：490 lm、調光時：145 lm<br>※消費電力、入力電流、固有エネルギー消費効率は全灯時の値です。全灯時と調光時で性能値が変化します。<br>入力電流（100V時）：0.12 A<br>ランプは口金GX53-1、外径70mmまで取付可能<br>調光操作不可<br>写真方向以外取り付け不可<br>","XLGE1103 CT1","33100",
"天井直付型・壁直付型　LED（電球色）　エクステリアスポットライト　拡散タイプ　LEDフラットランプ交換型・防雨型　パネル付型　白熱電球80形1灯器具相当","LEDフラットランプφ70　タイマー調光　クラス700 1灯（口金GX53-1）　<br>色温度：2700 K　<br>光源寿命40000時間（光束維持率70％）<br>質量：1.3 kg<br>器具光束：490 lm　<br>電圧：100 V　<br>消費電力：7.4 W　<br>消費効率：66.2 lm/W<br>【アルミダイカスト】シルバーメタリック<br>【アクリルパネル】透明<br>天井直付型・壁直付型、拡散タイプ<br>Ra83<br>照射方向可動型<br>可動範囲上下110度<br>回転方向330度<br>80形電球1灯器具相当<br>点灯から6.5時間後に30％の明るさに自動切替<br>壁面・天井面取付専用<br>全灯時：490 lm、調光時：145 lm<br>※消費電力、入力電流、固有エネルギー消費効率は全灯時の値です。全灯時と調光時で性能値が変化します。<br>入力電流（100V時）：0.12 A<br>ランプは口金GX53-1、外径70mmまで取付可能<br>調光操作不可<br>写真方向以外取り付け不可<br>","XLGE1104 CT1","33100",
"天井直付型・壁直付型　LED（昼白色）　エクステリアスポットライト　拡散タイプ　LEDフラットランプ交換型・防雨型　パネル付型　白熱電球80形1灯器具相当","LEDフラットランプφ70　タイマー調光　クラス700 1灯（口金GX53-1）　<br>色温度：5000 K　<br>光源寿命40000時間（光束維持率70％）<br>質量：1.3 kg<br>器具光束：490 lm　<br>電圧：100 V　<br>消費電力：7.4 W　<br>消費効率：66.2 lm/W<br>【アルミダイカスト】シルバーメタリック<br>【アクリルパネル】透明<br>天井直付型・壁直付型、拡散タイプ<br>Ra83<br>照射方向可動型<br>可動範囲上下110度<br>回転方向330度<br>80形電球1灯器具相当<br>点灯から6.5時間後に30％の明るさに自動切替<br>壁面・天井面取付専用<br>全灯時：490 lm、調光時：145 lm<br>※消費電力、入力電流、固有エネルギー消費効率は全灯時の値です。全灯時と調光時で性能値が変化します。<br>入力電流（100V時）：0.12 A<br>ランプは口金GX53-1、外径70mmまで取付可能<br>調光操作不可<br>写真方向以外取り付け不可<br>","XLGE1106 CT1","33100",
"天井直付型・壁直付型　LED（電球色）　エクステリアスポットライト　拡散タイプ　LEDフラットランプ交換型・防雨型　パネル付型　白熱電球80形1灯器具相当","LEDフラットランプφ70　タイマー調光　クラス700 1灯（口金GX53-1）　<br>色温度：2700 K　<br>光源寿命40000時間（光束維持率70％）<br>質量：1.3 kg<br>器具光束：490 lm　<br>電圧：100 V　<br>消費電力：7.4 W　<br>消費効率：66.2 lm/W<br>【アルミダイカスト】プラチナメタリック<br>【アクリルパネル】透明<br>天井直付型・壁直付型、拡散タイプ<br>Ra83<br>照射方向可動型<br>可動範囲上下110度<br>回転方向330度<br>80形電球1灯器具相当<br>点灯から6.5時間後に30％の明るさに自動切替<br>壁面・天井面取付専用<br>全灯時：490 lm、調光時：145 lm<br>※消費電力、入力電流、固有エネルギー消費効率は全灯時の値です。全灯時と調光時で性能値が変化します。<br>入力電流（100V時）：0.12 A<br>ランプは口金GX53-1、外径70mmまで取付可能<br>調光操作不可<br>写真方向以外取り付け不可<br>","XLGE1107 CT1","33100",
"天井直付型・壁直付型　LED（昼白色）　エクステリアスポットライト　拡散タイプ　LEDフラットランプ交換型・防雨型　パネル付型　白熱電球80形1灯器具相当","LEDフラットランプφ70　タイマー調光　クラス700 1灯（口金GX53-1）　<br>色温度：5000 K　<br>光源寿命40000時間（光束維持率70％）<br>質量：1.3 kg<br>器具光束：490 lm　<br>電圧：100 V　<br>消費電力：7.4 W　<br>消費効率：66.2 lm/W<br>【アルミダイカスト】プラチナメタリック<br>【アクリルパネル】透明<br>天井直付型・壁直付型、拡散タイプ<br>Ra83<br>照射方向可動型<br>可動範囲上下110度<br>回転方向330度<br>80形電球1灯器具相当<br>点灯から6.5時間後に30％の明るさに自動切替<br>壁面・天井面取付専用<br>全灯時：490 lm、調光時：145 lm<br>※消費電力、入力電流、固有エネルギー消費効率は全灯時の値です。全灯時と調光時で性能値が変化します。<br>入力電流（100V時）：0.12 A<br>ランプは口金GX53-1、外径70mmまで取付可能<br>調光操作不可<br>写真方向以外取り付け不可<br>","XLGE1109 CT1","33100",
"天井直付型・壁直付型　LED（電球色）　エクステリアスポットライト　拡散タイプ　LEDフラットランプ交換型・防雨型　パネル付型　白熱電球80形1灯器具相当","LEDフラットランプφ70　タイマー調光　クラス700 1灯（口金GX53-1）　<br>色温度：2700 K　<br>光源寿命40000時間（光束維持率70％）<br>質量：1.3 kg<br>器具光束：490 lm　<br>電圧：100 V　<br>消費電力：7.4 W　<br>消費効率：66.2 lm/W<br>【アルミダイカスト】ホワイト<br>【アクリルパネル】透明<br>天井直付型・壁直付型、拡散タイプ<br>Ra83<br>照射方向可動型<br>可動範囲上下110度<br>回転方向330度<br>80形電球1灯器具相当<br>点灯から6.5時間後に30％の明るさに自動切替<br>壁面・天井面取付専用<br>全灯時：490 lm、調光時：145 lm<br>※消費電力、入力電流、固有エネルギー消費効率は全灯時の値です。全灯時と調光時で性能値が変化します。<br>入力電流（100V時）：0.12 A<br>ランプは口金GX53-1、外径70mmまで取付可能<br>調光操作不可<br>写真方向以外取り付け不可<br>","XLGE1110 CT1","33100",
"天井直付型・壁直付型　LED（昼白色）　エクステリアスポットライト　拡散タイプ　LEDフラットランプ交換型・防雨型　パネル付型　白熱電球80形1灯器具相当","LEDフラットランプφ70　タイマー調光　クラス700 1灯（口金GX53-1）　<br>色温度：5000 K　<br>光源寿命40000時間（光束維持率70％）<br>質量：1.3 kg<br>器具光束：490 lm　<br>電圧：100 V　<br>消費電力：7.4 W　<br>消費効率：66.2 lm/W<br>【アルミダイカスト】ホワイト<br>【アクリルパネル】透明<br>天井直付型・壁直付型、拡散タイプ<br>Ra83<br>照射方向可動型<br>可動範囲上下110度<br>回転方向330度<br>80形電球1灯器具相当<br>点灯から6.5時間後に30％の明るさに自動切替<br>壁面・天井面取付専用<br>全灯時：490 lm、調光時：145 lm<br>※消費電力、入力電流、固有エネルギー消費効率は全灯時の値です。全灯時と調光時で性能値が変化します。<br>入力電流（100V時）：0.12 A<br>ランプは口金GX53-1、外径70mmまで取付可能<br>調光操作不可<br>写真方向以外取り付け不可<br>","XLGE1112 CT1","33100",
