"タイトル","説明","品物番号","定価",
"壁直付型　LED（電球色）　ポーチライト　密閉型　LED電球交換型・防雨型・FreePaお出迎え・点灯省エネ型・明るさセンサ付　白熱電球40形1灯器具相当","LED電球小形電球タイプ4.3W1灯（E17）（電球色）　<br>色温度：2700 K　<br>光源寿命40000時間（光束維持率70％）<br>幅：96 mm　<br>高：307 mm　<br>出しろ：105 mm<br>質量：0.7 kg<br>器具光束：250 lm　<br>電圧：100 V　<br>消費電力：5.1 W　<br>消費効率：49 lm/W<br>デザイン分類：Natural<br>【アクリルカバー】乳白<br>【プラスチック】プラチナメタリック<br>壁直付型、密閉型<br>Ra80<br>PaPIRs・明るさセンサ付<br>壁スイッチ切替（センサ←→連続点灯）<br>センサ可動範囲〔全方向20度〕<br>点灯照度調整機能付<br>40形電球1灯器具相当<br>密閉型<br>LED電球専用商品<br>入力電流（100V時）：0.091 A<br>調光操作不可<br>ボックス取り付け不可<br>写真方向以外取り付け不可<br>","LGWC85068Y","27900",
"壁直付型　LED（電球色）　ポーチライト　密閉型　LED電球交換型・防雨型・FreePaお出迎え・点灯省エネ型・明るさセンサ付　白熱電球40形1灯器具相当","LED電球小形電球タイプ4.3W1灯（E17）（電球色）　<br>色温度：2700 K　<br>光源寿命40000時間（光束維持率70％）<br>幅：96 mm　<br>高：307 mm　<br>出しろ：105 mm<br>質量：0.7 kg<br>器具光束：250 lm　<br>電圧：100 V　<br>消費電力：5.1 W　<br>消費効率：49 lm/W<br>デザイン分類：Stylish Modern<br>【アクリルカバー】乳白<br>【プラスチック】オフブラック<br>壁直付型、密閉型<br>Ra80<br>PaPIRs・明るさセンサ付<br>壁スイッチ切替（センサ←→連続点灯）<br>センサ可動範囲〔全方向20度〕<br>点灯照度調整機能付<br>40形電球1灯器具相当<br>密閉型<br>LED電球専用商品<br>入力電流（100V時）：0.091 A<br>調光操作不可<br>ボックス取り付け不可<br>写真方向以外取り付け不可<br>","LGWC85068B","27900",
"壁直付型　LED（電球色）　ポーチライト　密閉型　LED電球交換型・防雨型　白熱電球40形1灯器具相当","LED電球小形電球タイプ4.3W1灯（E17）（電球色）　<br>色温度：2700 K　<br>光源寿命40000時間（光束維持率70％）<br>幅：143 mm　<br>高：457 mm　<br>出しろ：172 mm<br>質量：1.5 kg<br>器具光束：207 lm　<br>電圧：100 V　<br>消費電力：4.3 W　<br>消費効率：48.1 lm/W<br>デザイン分類：Modern Classic<br>【アクリルカバー】乳白<br>【アルミダイカスト】オフブラック<br>壁直付型、密閉型<br>Ra80<br>40形電球1灯器具相当<br>密閉型<br>LED電球専用商品<br>入力電流（100V時）：0.075 A<br>調光操作不可<br>写真方向以外取り付け不可<br>","LGW85022U","34000",
"壁直付型　LED（電球色）　ポーチライト　密閉型　LED電球交換型・防雨型・FreePaお出迎え・点灯省エネ型・明るさセンサ付　白熱電球40形1灯器具相当","LED電球小形電球タイプ4.3W1灯（E17）（電球色）　<br>色温度：2700 K　<br>光源寿命40000時間（光束維持率70％）<br>幅：153 mm　<br>高：252 mm　<br>出しろ：275 mm<br>質量：1.7 kg<br>器具光束：237 lm　<br>電圧：100 V　<br>消費電力：5.1 W　<br>消費効率：46.4 lm/W<br>デザイン分類：Vintage<br>【ガラスカバー】透明<br>【アルミダイカスト】ダークブラウンメタリック<br>壁直付型、密閉型<br>Ra80<br>PaPIRs・明るさセンサ付<br>壁スイッチ切替（センサ←→連続点灯）<br>センサ可動範囲〔全方向20度〕<br>点灯照度調整機能付<br>40形電球1灯器具相当<br>密閉型<br>LED電球専用商品<br>入力電流（100V時）：0.091 A<br>調光操作不可<br>写真方向以外取り付け不可<br>","LGWC85216F","62000",
"壁直付型　LED（電球色）　ポーチライト　密閉型　LED電球交換型・防雨型・FreePaお出迎え・点灯省エネ型・明るさセンサ付　白熱電球40形1灯器具相当","LED電球小形電球タイプ4.3W1灯（E17）（電球色）　<br>色温度：2700 K　<br>光源寿命40000時間（光束維持率70％）<br>幅：153 mm　<br>高：252 mm　<br>出しろ：275 mm<br>質量：1.7 kg<br>器具光束：237 lm　<br>電圧：100 V　<br>消費電力：5.1 W　<br>消費効率：46.4 lm/W<br>デザイン分類：Vintage<br>【ガラスカバー】透明<br>【アルミダイカスト】オフブラック<br>壁直付型、密閉型<br>Ra80<br>PaPIRs・明るさセンサ付<br>壁スイッチ切替（センサ←→連続点灯）<br>センサ可動範囲〔全方向20度〕<br>点灯照度調整機能付<br>40形電球1灯器具相当<br>密閉型<br>LED電球専用商品<br>入力電流（100V時）：0.091 A<br>調光操作不可<br>写真方向以外取り付け不可<br>","LGWC85217F","62000",
"壁直付型　LED（電球色）　ポーチライト　密閉型　LED電球交換型・防雨型・FreePaお出迎え・点灯省エネ型・明るさセンサ付　白熱電球40形1灯器具相当","LED電球小形電球タイプ4.3W1灯（E17）（電球色）　<br>色温度：2700 K　<br>光源寿命40000時間（光束維持率70％）<br>幅：153 mm　<br>高：252 mm　<br>出しろ：275 mm<br>質量：1.7 kg<br>器具光束：237 lm　<br>電圧：100 V　<br>消費電力：5.1 W　<br>消費効率：46.4 lm/W<br>デザイン分類：Vintage<br>【ガラスカバー】透明<br>【アルミダイカスト】ホワイト<br>壁直付型、密閉型<br>Ra80<br>PaPIRs・明るさセンサ付<br>壁スイッチ切替（センサ←→連続点灯）<br>センサ可動範囲〔全方向20度〕<br>点灯照度調整機能付<br>40形電球1灯器具相当<br>密閉型<br>LED電球専用商品<br>入力電流（100V時）：0.091 A<br>調光操作不可<br>写真方向以外取り付け不可<br>","LGWC85218F","62000",
"天井直付型・壁直付型　LED（電球色）　ポーチライト　LED電球交換型・防雨型　白熱電球40形1灯器具相当","LED電球小形電球タイプ4.3W1灯（E17）（電球色）　<br>色温度：2700 K　<br>光源寿命40000時間（光束維持率70％）<br>幅：151 mm　<br>高：319 mm　<br>出しろ：120 mm<br>質量：0.8 kg<br>器具光束：193 lm　<br>電圧：100 V　<br>消費電力：4.3 W　<br>消費効率：44.8 lm/W<br>デザイン分類：Stylish Modern<br>【アクリルカバー】乳白<br>天井直付型・壁直付型<br>Ra80<br>壁面・天井面取付専用<br>40形電球1灯器具相当<br>LED電球専用商品<br>入力電流（100V時）：0.075 A<br>調光操作不可<br>写真方向以外取り付け不可<br>","LGW85036","21400",
"壁直付型　LED（電球色）　ポーチライト　密閉型　LED電球交換型・防雨型・FreePaお出迎え・点灯省エネ型・明るさセンサ付　白熱電球40形1灯器具相当","LED電球小形電球タイプ4.3W1灯（E17）（電球色）　<br>色温度：2700 K　<br>光源寿命40000時間（光束維持率70％）<br>幅：130 mm　<br>高：130 mm　<br>出しろ：190 mm<br>質量：2.3 kg<br>器具光束：214 lm　<br>電圧：100 V　<br>消費電力：5.1 W　<br>消費効率：41.9 lm/W<br>デザイン分類：Stylish Modern<br>【ガラスカバー】乳白つや消し<br>【アルミダイカスト】ダークブラウンメタリック<br>壁直付型、密閉型<br>Ra80<br>PaPIRs・明るさセンサ付<br>壁スイッチ切替（センサ←→連続点灯）<br>センサ可動範囲〔全方向20度〕<br>点灯照度調整機能付<br>40形電球1灯器具相当<br>密閉型<br>LED電球専用商品<br>入力電流（100V時）：0.091 A<br>調光操作不可<br>写真方向以外取り付け不可<br>","LGWC85040AF","45000",
"壁直付型　LED（電球色）　ポーチライト　密閉型　LED電球交換型・防雨型・FreePaお出迎え・点灯省エネ型・明るさセンサ付　白熱電球40形1灯器具相当","LED電球小形電球タイプ4.3W1灯（E17）（電球色）　<br>色温度：2700 K　<br>光源寿命40000時間（光束維持率70％）<br>幅：130 mm　<br>高：130 mm　<br>出しろ：190 mm<br>質量：2.3 kg<br>器具光束：214 lm　<br>電圧：100 V　<br>消費電力：5.1 W　<br>消費効率：41.9 lm/W<br>デザイン分類：Stylish Modern<br>【ガラスカバー】乳白つや消し<br>【アルミダイカスト】シルバーメタリック<br>壁直付型、密閉型<br>Ra80<br>PaPIRs・明るさセンサ付<br>壁スイッチ切替（センサ←→連続点灯）<br>センサ可動範囲〔全方向20度〕<br>点灯照度調整機能付<br>40形電球1灯器具相当<br>密閉型<br>LED電球専用商品<br>入力電流（100V時）：0.091 A<br>調光操作不可<br>写真方向以外取り付け不可<br>","LGWC85041S","45000",
"壁直付型　LED（電球色）　ポーチライト　密閉型　LED電球交換型・防雨型・FreePaお出迎え・点灯省エネ型・明るさセンサ付　白熱電球40形1灯器具相当","LED電球小形電球タイプ4.3W1灯（E17）（電球色）　<br>色温度：2700 K　<br>光源寿命40000時間（光束維持率70％）<br>幅：130 mm　<br>高：130 mm　<br>出しろ：190 mm<br>質量：2.3 kg<br>器具光束：214 lm　<br>電圧：100 V　<br>消費電力：5.1 W　<br>消費効率：41.9 lm/W<br>デザイン分類：Stylish Modern<br>【ガラスカバー】乳白つや消し<br>【アルミダイカスト】プラチナメタリック<br>壁直付型、密閉型<br>Ra80<br>PaPIRs・明るさセンサ付<br>壁スイッチ切替（センサ←→連続点灯）<br>センサ可動範囲〔全方向20度〕<br>点灯照度調整機能付<br>40形電球1灯器具相当<br>密閉型<br>LED電球専用商品<br>入力電流（100V時）：0.091 A<br>調光操作不可<br>写真方向以外取り付け不可<br>","LGWC85040YF","45000",
"壁直付型　LED（電球色）　ポーチライト　密閉型　LED電球交換型・防雨型・FreePaお出迎え・点灯省エネ型・明るさセンサ付　白熱電球40形1灯器具相当","LED電球小形電球タイプ4.3W1灯（E17）（電球色）　<br>色温度：2700 K　<br>光源寿命40000時間（光束維持率70％）<br>幅：240 mm　<br>高：240 mm　<br>出しろ：104 mm<br>質量：0.8 kg<br>器具光束：211 lm　<br>電圧：100 V　<br>消費電力：5.1 W　<br>消費効率：41.3 lm/W<br>デザイン分類：Casual<br>【アクリルカバー】乳白<br>【プラスチック】ホワイト<br>壁直付型、密閉型<br>Ra80<br>PaPIRs・明るさセンサ付<br>壁スイッチ切替（センサ←→連続点灯）<br>センサ可動範囲〔全方向20度〕<br>点灯照度調整機能付<br>40形電球1灯器具相当<br>密閉型<br>LED電球専用商品<br>入力電流（100V時）：0.091 A<br>調光操作不可<br>ボックス取り付け不可<br>写真方向以外取り付け不可<br>","LGWC85076W","31000",
"壁直付型　LED（電球色）　ポーチライト　密閉型　LED電球交換型・防雨型・FreePaお出迎え・点灯省エネ型・明るさセンサ付　白熱電球40形1灯器具相当","LED電球小形電球タイプ4.3W1灯（E17）（電球色）　<br>色温度：2700 K　<br>光源寿命40000時間（光束維持率70％）<br>幅：210 mm　<br>高：230 mm　<br>出しろ：293 mm<br>質量：1.5 kg<br>器具光束：211 lm　<br>電圧：100 V　<br>消費電力：5.1 W　<br>消費効率：41.3 lm/W<br>デザイン分類：French Chic<br>【ガラスカバー】乳白つや消し<br>【アルミダイカスト】ダークブラウンメタリック<br>壁直付型、密閉型<br>Ra80<br>PaPIRs・明るさセンサ付<br>壁スイッチ切替（センサ←→連続点灯）<br>センサ可動範囲〔全方向20度〕<br>点灯照度調整機能付<br>40形電球1灯器具相当<br>密閉型<br>LED電球専用商品<br>入力電流（100V時）：0.091 A<br>調光操作不可<br>写真方向以外取り付け不可<br>","LGWC85219F","52000",
"壁直付型　LED（電球色）　ポーチライト　密閉型　LED電球交換型・防雨型・FreePaお出迎え・点灯省エネ型・明るさセンサ付　白熱電球40形1灯器具相当","LED電球小形電球タイプ4.3W1灯（E17）（電球色）　<br>色温度：2700 K　<br>光源寿命40000時間（光束維持率70％）<br>幅：210 mm　<br>高：230 mm　<br>出しろ：293 mm<br>質量：1.5 kg<br>器具光束：211 lm　<br>電圧：100 V　<br>消費電力：5.1 W　<br>消費効率：41.3 lm/W<br>デザイン分類：French Chic<br>【ガラスカバー】乳白つや消し<br>【アルミダイカスト】ホワイト<br>壁直付型、密閉型<br>Ra80<br>PaPIRs・明るさセンサ付<br>壁スイッチ切替（センサ←→連続点灯）<br>センサ可動範囲〔全方向20度〕<br>点灯照度調整機能付<br>40形電球1灯器具相当<br>密閉型<br>LED電球専用商品<br>入力電流（100V時）：0.091 A<br>調光操作不可<br>写真方向以外取り付け不可<br>","LGWC85220F","52000",
"壁直付型　LED（電球色）　ポーチライト　密閉型　LED電球交換型・防雨型・FreePaお出迎え・点灯省エネ型・明るさセンサ付　白熱電球40形1灯器具相当","LED電球小形電球タイプ4.3W1灯（E17）（電球色）　<br>色温度：2700 K　<br>光源寿命40000時間（光束維持率70％）<br>幅：143 mm　<br>高：457 mm　<br>出しろ：172 mm<br>質量：1.6 kg<br>器具光束：207 lm　<br>電圧：100 V　<br>消費電力：5.1 W　<br>消費効率：40.5 lm/W<br>デザイン分類：Modern Classic<br>【アクリルカバー】乳白<br>【アルミダイカスト】オフブラック<br>壁直付型、密閉型<br>Ra80<br>PaPIRs・明るさセンサ付<br>壁スイッチ切替（センサ←→連続点灯）<br>センサ可動範囲〔全方向20度〕<br>点灯照度調整機能付<br>40形電球1灯器具相当<br>密閉型<br>LED電球専用商品<br>入力電流（100V時）：0.091 A<br>調光操作不可<br>写真方向以外取り付け不可<br>","LGWC85022U","46000",
"天井直付型・壁直付型　LED（電球色）　ポーチライト　密閉型　LED電球交換型・防雨型　白熱電球40形1灯器具相当","LED電球小形電球タイプ4.3W1灯（E17）（電球色）　<br>色温度：2700 K　<br>光源寿命40000時間（光束維持率70％）<br>幅：240 mm　<br>高：240 mm　<br>出しろ：104 mm<br>質量：0.7 kg<br>器具光束：162 lm　<br>電圧：100 V　<br>消費電力：4.3 W　<br>消費効率：37.6 lm/W<br>デザイン分類：Natural<br>【アクリルカバー】乳白<br>【プラスチック】プラチナメタリック<br>天井直付型・壁直付型、密閉型<br>Ra80<br>40形電球1灯器具相当<br>密閉型<br>壁面・天井面取付専用<br>LED電球専用商品<br>入力電流（100V時）：0.075 A<br>ボックス取り付け不可<br>調光操作不可<br>","LGW85076Y","19600",
"天井直付型・壁直付型　LED（電球色）　ポーチライト　LED電球交換型・防雨型　白熱電球40形1灯器具相当","LED電球小形電球タイプ4.3W1灯（E17）（電球色）　<br>色温度：2700 K　<br>光源寿命40000時間（光束維持率70％）<br>幅：220 mm　<br>高：220 mm　<br>出しろ：110 mm<br>質量：1.4 kg<br>器具光束：158 lm　<br>電圧：100 V　<br>消費電力：4.3 W　<br>消費効率：36.7 lm/W<br>デザイン分類：Stylish Modern<br>【アクリルカバー】乳白<br>【アルミダイカスト】オフブラック<br>天井直付型・壁直付型<br>Ra80<br>40形電球1灯器具相当<br>壁面・天井面取付専用<br>LED電球専用商品<br>入力電流（100V時）：0.075 A<br>調光操作不可<br>","LGW85020BU","27900",
"天井直付型・壁直付型　LED（電球色）　ポーチライト　LED電球交換型・防雨型　白熱電球40形1灯器具相当","LED電球小形電球タイプ4.3W1灯（E17）（電球色）　<br>色温度：2700 K　<br>光源寿命40000時間（光束維持率70％）<br>幅：220 mm　<br>高：220 mm　<br>出しろ：110 mm<br>質量：1.4 kg<br>器具光束：158 lm　<br>電圧：100 V　<br>消費電力：4.3 W　<br>消費効率：36.7 lm/W<br>デザイン分類：Stylish Modern<br>【アクリルカバー】乳白<br>【アルミダイカスト】プラチナメタリック<br>天井直付型・壁直付型<br>Ra80<br>40形電球1灯器具相当<br>壁面・天井面取付専用<br>LED電球専用商品<br>入力電流（100V時）：0.075 A<br>調光操作不可<br>","LGW85020YU","27900",
"天井直付型　LED（電球色）　ポーチライト　LED電球交換型・防雨型・FreePaお出迎え・点灯省エネ型・明るさセンサ付　白熱電球40形1灯器具相当","LED電球小形電球タイプ4.3W1灯（E17）（電球色）　<br>色温度：2700 K　<br>光源寿命40000時間（光束維持率70％）<br>幅：φ220 mm　<br>高：116 mm<br>質量：1.3 kg<br>器具光束：185 lm　<br>電圧：100 V　<br>消費電力：5.1 W　<br>消費効率：36.2 lm/W<br>【アクリルカバー】乳白<br>【アルミダイカスト】オフブラック<br>天井直付型<br>Ra80<br>PaPIRs・明るさセンサ付<br>壁スイッチ切替（センサ←→連続点灯）<br>センサ可動範囲〔全方向20度〕<br>点灯照度調整機能付<br>40形電球1灯器具相当<br>LED電球専用商品<br>入力電流（100V時）：0.091 A<br>調光操作不可<br>","LGWC56020BU","42500",
"天井直付型　LED（電球色）　ポーチライト　LED電球交換型・防雨型・FreePaお出迎え・点灯省エネ型・明るさセンサ付　白熱電球40形1灯器具相当","LED電球小形電球タイプ4.3W1灯（E17）（電球色）　<br>色温度：2700 K　<br>光源寿命40000時間（光束維持率70％）<br>幅：φ220 mm　<br>高：116 mm<br>質量：1.3 kg<br>器具光束：185 lm　<br>電圧：100 V　<br>消費電力：5.1 W　<br>消費効率：36.2 lm/W<br>【アクリルカバー】乳白<br>【アルミダイカスト】プラチナメタリック<br>天井直付型<br>Ra80<br>PaPIRs・明るさセンサ付<br>壁スイッチ切替（センサ←→連続点灯）<br>センサ可動範囲〔全方向20度〕<br>点灯照度調整機能付<br>40形電球1灯器具相当<br>LED電球専用商品<br>入力電流（100V時）：0.091 A<br>調光操作不可<br>","LGWC56020YU","42500",
"天井直付型・壁直付型　LED（電球色）　ポーチライト　密閉型　LED電球交換型・防雨型　白熱電球40形1灯器具相当","LED電球小形電球タイプ4.3W1灯（E17）（電球色）　<br>色温度：2700 K　<br>光源寿命40000時間（光束維持率70％）<br>幅：240 mm　<br>高：240 mm　<br>出しろ：104 mm<br>質量：0.7 kg<br>器具光束：153 lm　<br>電圧：100 V　<br>消費電力：4.3 W　<br>消費効率：35.5 lm/W<br>デザイン分類：Villa Resort<br>【アクリルカバー】乳白<br>【プラスチック】ダークブラウン<br>天井直付型・壁直付型、密閉型<br>Ra80<br>40形電球1灯器具相当<br>密閉型<br>壁面・天井面取付専用<br>LED電球専用商品<br>入力電流（100V時）：0.075 A<br>ボックス取り付け不可<br>調光操作不可<br>","LGW85076A","19600",
"天井直付型・壁直付型　LED（電球色）　ポーチライト　密閉型　LED電球交換型・防雨型　白熱電球40形1灯器具相当","LED電球小形電球タイプ4.3W1灯（E17）（電球色）　<br>色温度：2700 K　<br>光源寿命40000時間（光束維持率70％）<br>幅：240 mm　<br>高：240 mm　<br>出しろ：104 mm<br>質量：0.7 kg<br>器具光束：153 lm　<br>電圧：100 V　<br>消費電力：4.3 W　<br>消費効率：35.5 lm/W<br>デザイン分類：Stylish Modern<br>【アクリルカバー】乳白<br>【プラスチック】オフブラック<br>天井直付型・壁直付型、密閉型<br>Ra80<br>40形電球1灯器具相当<br>密閉型<br>壁面・天井面取付専用<br>LED電球専用商品<br>入力電流（100V時）：0.075 A<br>ボックス取り付け不可<br>調光操作不可<br>","LGW85076B","19600",
"天井直付型・壁直付型　LED（電球色）　ポーチライト　密閉型　LED電球交換型・防雨型　白熱電球40形1灯器具相当","LED電球小形電球タイプ4.3W1灯（E17）（電球色）　<br>色温度：2700 K　<br>光源寿命40000時間（光束維持率70％）<br>幅：240 mm　<br>高：240 mm　<br>出しろ：104 mm<br>質量：0.7 kg<br>器具光束：140 lm　<br>電圧：100 V　<br>消費電力：4.3 W　<br>消費効率：32.5 lm/W<br>デザイン分類：Stylish Modern<br>【アクリルカバー】乳白<br>【プラスチック】シルバーメタリック<br>天井直付型・壁直付型、密閉型<br>Ra80<br>40形電球1灯器具相当<br>密閉型<br>壁面・天井面取付専用<br>LED電球専用商品<br>入力電流（100V時）：0.075 A<br>ボックス取り付け不可<br>調光操作不可<br>","LGW85076S","19600",
"壁直付型　LED（電球色）　ポーチライト　密閉型　LED電球交換型・防雨型・FreePaお出迎え・点灯省エネ型・明るさセンサ付　白熱電球40形1灯器具相当","LED電球小形電球タイプ4.3W1灯（E17）（電球色）　<br>色温度：2700 K　<br>光源寿命40000時間（光束維持率70％）<br>幅：240 mm　<br>高：240 mm　<br>出しろ：104 mm<br>質量：0.8 kg<br>器具光束：162 lm　<br>電圧：100 V　<br>消費電力：5.1 W　<br>消費効率：31.7 lm/W<br>デザイン分類：Natural<br>【アクリルカバー】乳白<br>【プラスチック】プラチナメタリック<br>壁直付型、密閉型<br>Ra80<br>PaPIRs・明るさセンサ付<br>壁スイッチ切替（センサ←→連続点灯）<br>センサ可動範囲〔全方向20度〕<br>点灯照度調整機能付<br>40形電球1灯器具相当<br>密閉型<br>LED電球専用商品<br>入力電流（100V時）：0.091 A<br>調光操作不可<br>ボックス取り付け不可<br>写真方向以外取り付け不可<br>","LGWC85076Y","31000",
"壁直付型　LED（電球色）　ポーチライト　密閉型　LED電球交換型・防雨型・FreePaお出迎え・点灯省エネ型・明るさセンサ付　白熱電球40形1灯器具相当","LED電球小形電球タイプ4.3W1灯（E17）（電球色）　<br>色温度：2700 K　<br>光源寿命40000時間（光束維持率70％）<br>幅：240 mm　<br>高：240 mm　<br>出しろ：104 mm<br>質量：0.8 kg<br>器具光束：153 lm　<br>電圧：100 V　<br>消費電力：5.1 W　<br>消費効率：30 lm/W<br>デザイン分類：Villa Resort<br>【アクリルカバー】乳白<br>【プラスチック】ダークブラウン<br>壁直付型、密閉型<br>Ra80<br>PaPIRs・明るさセンサ付<br>壁スイッチ切替（センサ←→連続点灯）<br>センサ可動範囲〔全方向20度〕<br>点灯照度調整機能付<br>40形電球1灯器具相当<br>密閉型<br>LED電球専用商品<br>入力電流（100V時）：0.091 A<br>調光操作不可<br>ボックス取り付け不可<br>写真方向以外取り付け不可<br>","LGWC85076A","31000",
"壁直付型　LED（電球色）　ポーチライト　密閉型　LED電球交換型・防雨型・FreePaお出迎え・点灯省エネ型・明るさセンサ付　白熱電球40形1灯器具相当","LED電球小形電球タイプ4.3W1灯（E17）（電球色）　<br>色温度：2700 K　<br>光源寿命40000時間（光束維持率70％）<br>幅：240 mm　<br>高：240 mm　<br>出しろ：104 mm<br>質量：0.8 kg<br>器具光束：153 lm　<br>電圧：100 V　<br>消費電力：5.1 W　<br>消費効率：30 lm/W<br>デザイン分類：Stylish Modern<br>【アクリルカバー】乳白<br>【プラスチック】オフブラック<br>壁直付型、密閉型<br>Ra80<br>PaPIRs・明るさセンサ付<br>壁スイッチ切替（センサ←→連続点灯）<br>センサ可動範囲〔全方向20度〕<br>点灯照度調整機能付<br>40形電球1灯器具相当<br>密閉型<br>LED電球専用商品<br>入力電流（100V時）：0.091 A<br>調光操作不可<br>ボックス取り付け不可<br>写真方向以外取り付け不可<br>","LGWC85076B","31000",
"壁直付型　LED（電球色）　ポーチライト　密閉型　LED電球交換型・防雨型・FreePaお出迎え・点灯省エネ型・明るさセンサ付　白熱電球40形1灯器具相当","LED電球小形電球タイプ4.3W1灯（E17）（電球色）　<br>色温度：2700 K　<br>光源寿命40000時間（光束維持率70％）<br>幅：240 mm　<br>高：240 mm　<br>出しろ：104 mm<br>質量：0.8 kg<br>器具光束：140 lm　<br>電圧：100 V　<br>消費電力：5.1 W　<br>消費効率：27.4 lm/W<br>デザイン分類：Stylish Modern<br>【アクリルカバー】乳白<br>【プラスチック】シルバーメタリック<br>壁直付型、密閉型<br>Ra80<br>PaPIRs・明るさセンサ付<br>壁スイッチ切替（センサ←→連続点灯）<br>センサ可動範囲〔全方向20度〕<br>点灯照度調整機能付<br>40形電球1灯器具相当<br>密閉型<br>LED電球専用商品<br>入力電流（100V時）：0.091 A<br>調光操作不可<br>ボックス取り付け不可<br>写真方向以外取り付け不可<br>","LGWC85076S","31000",
"壁直付型　LED（電球色）　ポーチライト　密閉型　LED電球交換型・防雨型　白熱電球40形1灯器具相当","LED電球小形電球タイプ4.3W1灯（E17）（電球色）　<br>色温度：2700 K　<br>光源寿命40000時間（光束維持率70％）<br>幅：140 mm　<br>高：365 mm　<br>出しろ：105 mm<br>質量：1.6 kg<br>器具光束：100 lm　<br>電圧：100 V　<br>消費電力：4.3 W　<br>消費効率：23.2 lm/W<br>デザイン分類：Stylish Modern<br>【アクリルカバー】乳白<br>【アルミダイカスト】オフブラック<br>壁直付型、密閉型<br>Ra80<br>40形電球1灯器具相当<br>密閉型<br>LED電球専用商品<br>入力電流（100V時）：0.075 A<br>調光操作不可<br>写真方向以外取り付け不可<br>","LGW85075BU","33000",
"壁直付型　LED（電球色）　ポーチライト　密閉型　LED電球交換型・防雨型　白熱電球40形1灯器具相当","LED電球小形電球タイプ4.3W1灯（E17）（電球色）　<br>色温度：2700 K　<br>光源寿命40000時間（光束維持率70％）<br>幅：140 mm　<br>高：365 mm　<br>出しろ：105 mm<br>質量：1.6 kg<br>器具光束：100 lm　<br>電圧：100 V　<br>消費電力：4.3 W　<br>消費効率：23.2 lm/W<br>デザイン分類：Stylish Modern<br>【アクリルカバー】乳白<br>【アルミダイカスト】プラチナメタリック<br>壁直付型、密閉型<br>Ra80<br>40形電球1灯器具相当<br>密閉型<br>LED電球専用商品<br>入力電流（100V時）：0.075 A<br>調光操作不可<br>写真方向以外取り付け不可<br>","LGW85075YU","33000",
"壁直付型　LED（電球色）　ポーチライト　密閉型　LED電球交換型・防雨型・FreePaお出迎え・点灯省エネ型・明るさセンサ付　白熱電球40形1灯器具相当","LED電球小形電球タイプ4.3W1灯（E17）（電球色）　<br>色温度：2700 K　<br>光源寿命40000時間（光束維持率70％）<br>幅：140 mm　<br>高：365 mm　<br>出しろ：105 mm<br>質量：1.7 kg<br>器具光束：100 lm　<br>電圧：100 V　<br>消費電力：5.1 W　<br>消費効率：19.6 lm/W<br>デザイン分類：Stylish Modern<br>【アクリルカバー】乳白<br>【アルミダイカスト】オフブラック<br>壁直付型、密閉型<br>Ra80<br>PaPIRs・明るさセンサ付<br>壁スイッチ切替（センサ←→連続点灯）<br>センサ可動範囲〔全方向20度〕<br>点灯照度調整機能付<br>40形電球1灯器具相当<br>密閉型<br>LED電球専用商品<br>入力電流（100V時）：0.091 A<br>調光操作不可<br>写真方向以外取り付け不可<br>","LGWC85075BU","47000",
"壁直付型　LED（電球色）　ポーチライト　密閉型　LED電球交換型・防雨型・FreePaお出迎え・点灯省エネ型・明るさセンサ付　白熱電球40形1灯器具相当","LED電球小形電球タイプ4.3W1灯（E17）（電球色）　<br>色温度：2700 K　<br>光源寿命40000時間（光束維持率70％）<br>幅：140 mm　<br>高：365 mm　<br>出しろ：105 mm<br>質量：1.7 kg<br>器具光束：100 lm　<br>電圧：100 V　<br>消費電力：5.1 W　<br>消費効率：19.6 lm/W<br>デザイン分類：Stylish Modern<br>【アクリルカバー】乳白<br>【アルミダイカスト】プラチナメタリック<br>壁直付型、密閉型<br>Ra80<br>PaPIRs・明るさセンサ付<br>壁スイッチ切替（センサ←→連続点灯）<br>センサ可動範囲〔全方向20度〕<br>点灯照度調整機能付<br>40形電球1灯器具相当<br>密閉型<br>LED電球専用商品<br>入力電流（100V時）：0.091 A<br>調光操作不可<br>写真方向以外取り付け不可<br>","LGWC85075YU","47000",
"壁直付型　LED（電球色）　ポーチライト　LED電球交換型・防雨型　HomeArchi（ホームアーキ）　白熱電球40形1灯器具相当","LED電球小形電球タイプ4.3W1灯（E17）（電球色）　<br>色温度：2700 K　<br>光源寿命40000時間（光束維持率70％）<br>幅：84 mm　<br>高：165 mm　<br>出しろ：115 mm<br>質量：0.9 kg<br>器具光束：79 lm　<br>電圧：100 V　<br>消費電力：4.3 W　<br>消費効率：18.3 lm/W<br>デザイン分類：Stylish Modern<br>【アルミダイカスト】オフブラックレザーサテン仕上<br>【下面ポリカーボネートカバー】透明つや消し<br>壁直付型<br>Ra80<br>40形電球1灯器具相当<br>LED電球専用商品<br>入力電流（100V時）：0.075 A<br>ボックス取り付け不可<br>調光操作不可<br>写真方向以外取り付け不可<br>","LGW81570B","26900",
